chr	start	end	geneID	geneSymbol	symbol	width	NCmeanCnt	NCsig	NCunique	TCmeanCnt	TCsig	TCunique	LTmeanCnt	LTsig	LTunique
chr4	2536646	2732573	NM_001366318	FAM193A	genebody_70787	195927	2.13926292576911	TRUE	TRUE	1.5579478608821			1.81312709254019		
chr4	2741647	2756336	NM_001161527	TNIP2	genebody_63188	14689	2.34042469912876	TRUE	TRUE	1.76898759594816			1.7257990638521		
chr4	2741647	2756336	NM_001292016	TNIP2	genebody_68878	14689	2.34042469912876	TRUE	TRUE	1.76898759594816			1.7257990638521		
chr4	2793084	2841096	NM_001122681	SH3BP2	genebody_34468	48012	2.36045053156194	TRUE	TRUE	1.67940980295211			1.67557296039558		
chr4	2843843	2930062	NM_001354762	ADD1	genebody_11494	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2843843	2930062	NM_001354761	ADD1	genebody_13019	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2843843	2930062	NM_001354759	ADD1	genebody_13020	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2843843	2930062	NM_001354757	ADD1	genebody_13022	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2843843	2930062	NM_001119	ADD1	genebody_18101	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2843843	2930062	NM_014190	ADD1	genebody_25806	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2843843	2930062	NM_001354756	ADD1	genebody_57259	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2843843	2930062	NM_001354754	ADD1	genebody_61621	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2843856	2930075	NM_014189	ADD1	genebody_28391	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2843856	2930075	NM_176801	ADD1	genebody_81708	86219	2.08472580925168	TRUE	TRUE	1.63537785499339			1.78510225459402		
chr4	2844149	2930075	NM_001354758	ADD1	genebody_13021	85926	2.08763656717641	TRUE	TRUE	1.63663395477783			1.78659393949858		
chr4	2844149	2930075	NM_001286645	ADD1	genebody_18780	85926	2.08763656717641	TRUE	TRUE	1.63663395477783			1.78659393949858		
chr4	2935545	2951073	NR_015453	NOP14-AS1	genebody_49730	15528	2.83919113506035	TRUE	TRUE	1.73086110306489			2.07945018167228	TRUE	
chr4	2937936	2963406	NM_003703	NOP14	genebody_12369	25470	2.47035580039026	TRUE	TRUE	1.63107592886533			1.9408830764673		
chr4	2937936	2963406	NM_001291979	NOP14	genebody_18330	25470	2.47035580039026	TRUE	TRUE	1.63107592886533			1.9408830764673		
chr4	3314146	3439913	NM_198229	RGS12	genebody_85327	125767	2.04403163858616	TRUE	TRUE	1.45551294953864			1.61430313439258		
chr4	3314146	3432177	NM_002926	RGS12	genebody_56100	118031	2.00331830148497	TRUE	TRUE	1.45989102822556			1.6181236793152		
chr4	3484543	3494482	NM_001256896	DOK7	genebody_69236	9939	2.37467640145869	TRUE	TRUE	1.55818168719581			1.52416449855455		
chr4	6269849	6303265	NM_001145853	WFS1	genebody_32394	33416	2.33899785150868	TRUE	TRUE	1.40931840480463			1.23213382395982		
chr4	6269849	6303265	NM_006005	WFS1	genebody_52460	33416	2.33899785150868	TRUE	TRUE	1.40931840480463			1.23213382395982		
chr4	6670727	6673881	NR_134664	LINC02482	genebody_49805	3154	1.98635673862159	TRUE	TRUE	1.20757280030796			1.48396323297074		
chr4	7758712	7939926	NM_001134647	AFAP1	genebody_37202	181214	2.54396872869528	TRUE	TRUE	1.82607915866416			1.64674483519798		
chr4	7758712	7939926	NM_198595	AFAP1	genebody_73881	181214	2.54396872869528	TRUE	TRUE	1.82607915866416			1.64674483519798		
chr4	7758712	7939861	NM_001371091	AFAP1	genebody_86389	181149	2.54559063229056	TRUE	TRUE	1.82677478167345			1.64736173548062		
chr4	7758712	7872308	NM_001371090	AFAP1	genebody_86387	113596	2.54187226896379	TRUE	TRUE	1.690512324826			1.53655251735142		
chr4	8269753	8307098	NM_053044	HTRA3	genebody_80702	37345	2.51140275828634	TRUE	TRUE	1.37847344455201			1.46537422851653		
chr4	8269753	8296524	NM_001297559	HTRA3	genebody_43107	26771	2.66052216939564	TRUE	TRUE	1.39373565215729			1.45712024665541		
chr4	8366281	8440723	NM_003501	ACOX3	genebody_480	74442	2.21778532575954	TRUE	TRUE	1.38151858854577			1.56324570072347		
chr4	8366281	8440723	NM_001101667	ACOX3	genebody_22132	74442	2.21778532575954	TRUE	TRUE	1.38151858854577			1.56324570072347		
chr4	8366281	8440723	NM_001375785	ACOX3	genebody_23606	74442	2.21778532575954	TRUE	TRUE	1.38151858854577			1.56324570072347		
chr4	8366281	8440723	NM_001375784	ACOX3	genebody_27199	74442	2.21778532575954	TRUE	TRUE	1.38151858854577			1.56324570072347		
chr4	8366281	8428448	NM_001375786	ACOX3	genebody_23605	62167	2.33516368713225	TRUE	TRUE	1.3895321848664			1.54749907234552		
chr4	8366281	8428448	NM_001375788	ACOX3	genebody_27773	62167	2.33516368713225	TRUE	TRUE	1.3895321848664			1.54749907234552		
chr4	8366281	8428448	NM_001375789	ACOX3	genebody_59053	62167	2.33516368713225	TRUE	TRUE	1.3895321848664			1.54749907234552		
chr4	10074338	10116799	NM_005112	WDR1	genebody_28038	42461	3.05324750292437	TRUE	TRUE	1.86953427988713			1.85067448317444		
chr4	10074338	10116799	NM_017491	WDR1	genebody_56102	42461	3.05324750292437	TRUE	TRUE	1.86953427988713			1.85067448317444		
chr4	38110180	38139175	NM_001253913	TBC1D1	genebody_50067	28995	1.95478434068596	TRUE	TRUE	1.52505647316349			1.59810742443303		
chr4	38111901	38139175	NM_001253914	TBC1D1	genebody_7214	27274	1.91918105940891	TRUE	TRUE	1.53819896064412			1.57884948448388		
chr4	39454124	39458948	NM_001024921	RPL9	genebody_18159	4824	1.59104798736666			1.50944712192326			1.87999172575557	TRUE	TRUE
chr4	40423279	40630594	NM_001371114	RBM47	genebody_86382	207315	1.30418660045343			1.6665964178052			1.96415006262958	TRUE	TRUE
chr4	40423279	40629864	NM_001098634	RBM47	genebody_50804	206585	1.30253225698458			1.66903549365198			1.96709054363181	TRUE	TRUE
chr4	52659405	52661498	NR_125363	USP46-DT	genebody_10254	2093	2.64691290610598	TRUE	TRUE	2.18879616522866			2.24312905982277	TRUE	
chr4	57030772	57110385	NM_001553	IGFBP7	genebody_38975	79613	1.94740098822064	TRUE	TRUE	1.55667864118768			1.41778451309646		
chr4	57032237	57110385	NM_001253835	IGFBP7	genebody_21165	78148	1.95560201160703	TRUE	TRUE	1.55579234156501			1.41482875127041		
chr4	80185269	80204328	NM_020226	PRDM8	genebody_54972	19059	1.93496032026275	TRUE	TRUE	1.25226046387885			1.0251654060767		
chr4	80197502	80204328	NM_001099403	PRDM8	genebody_7420	6826	1.97257331662113	TRUE	TRUE	1.25559059583518			1.11983075040451		
chr4	184387729	184474550	NM_002199	IRF2	genebody_65506	86821	2.54697144914259	TRUE	TRUE	1.93606557751811			2.16775733194595	TRUE	
chr4	185500660	185535558	NM_001257963	PDLIM3	genebody_39085	34898	1.89941609979153	TRUE	TRUE	1.35302752568098			1.65550581566192		
chr4	185500660	185535558	NM_001257962	PDLIM3	genebody_39086	34898	1.89941609979153	TRUE	TRUE	1.35302752568098			1.65550581566192		
chr4	185500660	185535558	NR_047562	PDLIM3	genebody_51073	34898	1.89941609979153	TRUE	TRUE	1.35302752568098			1.65550581566192		
chr4	185500660	185535507	NM_001114107	PDLIM3	genebody_43493	34847	1.90684483190469	TRUE	TRUE	1.3555449232838			1.65919505060538		
chr4	186587793	186723856	NM_005245	FAT1	genebody_9310	136063	2.45541586726793	TRUE	TRUE	2.11163431286348			1.77222012225534		
chr5	271620	314974	NM_001267558	PDCD6	genebody_13536	43354	2.46746099356999	TRUE	TRUE	1.77869916004232			1.74952553895234		
chr5	271620	314974	NM_001267557	PDCD6	genebody_69393	43354	2.46746099356999	TRUE	TRUE	1.77869916004232			1.74952553895234		
chr5	271645	314974	NM_001267559	PDCD6	genebody_13535	43329	2.46746099356999	TRUE	TRUE	1.77869916004232			1.74952553895234		
chr5	271645	314974	NM_001267556	PDCD6	genebody_69394	43329	2.46746099356999	TRUE	TRUE	1.77869916004232			1.74952553895234		
chr5	271645	314974	NM_013232	PDCD6	genebody_78994	43329	2.46746099356999	TRUE	TRUE	1.77869916004232			1.74952553895234		
chr5	271645	276940	NR_073609	PDCD6	genebody_31958	5295	2.32972052527855	TRUE	TRUE	1.69831715231668			1.77203054322207	TRUE	
chr5	659861	693352	NM_007030	TPPP	genebody_27722	33491	2.55944197389819	TRUE	TRUE	1.23727254934219			1.3033447252816		
chr5	1050383	1112063	NM_006598	SLC12A7	genebody_72425	61680	2.30404111539322	TRUE	TRUE	1.4816112976409			1.42529919145002		
chr5	1461426	1523960	NM_024830	LPCAT1	genebody_79360	62534	2.05710596352488	TRUE	TRUE	1.48575585607972			1.32053541318633		
chr5	1597556	1634005	NR_003713	LOC728613	genebody_52154	36449	2.07976400547356	TRUE	TRUE	1.50694481750433			1.47084712325756		
chr5	6713431	6757044	NM_006999	TENT4A	genebody_16530	43613	2.38990201230239	TRUE	TRUE	1.57893695311811			1.94258448002636		
chr5	6713431	6757044	NM_001171805	TENT4A	genebody_23283	43613	2.38990201230239	TRUE	TRUE	1.57893695311811			1.94258448002636		
chr5	14143341	14510204	NM_007118	TRIO	genebody_42558	366863	2.2072567023821	TRUE	TRUE	1.69035435810705			1.68070096572069		
chr5	14143341	14510204	NR_134469	TRIO	genebody_84251	366863	2.2072567023821	TRUE	TRUE	1.69035435810705			1.68070096572069		
chr5	37249045	37250646	NR_134263	LOC105374727	genebody_52473	1601	3.12203117493992	TRUE	TRUE	1.96873407177482			1.86509491488355		
chr5	54455698	54456377	NM_006308	HSPB3	genebody_30908	679	3.52731233017658	TRUE	TRUE	2.12344065608584			1.98857985145072		
chr5	54517758	54521004	NM_052870	SNX18	genebody_77783	3246	2.77375364283732	TRUE	TRUE	2.24603583371432			2.13636427536976	TRUE	
chr5	55424841	55535078	NR_103485	PLPP1	genebody_6859	110237	2.0708505728178	TRUE	TRUE	1.68016342974856			1.77531228090067		
chr5	55424841	55535078	NM_176895	PLPP1	genebody_81996	110237	2.0708505728178	TRUE	TRUE	1.68016342974856			1.77531228090067		
chr5	55424854	55534964	NM_003711	PLPP1	genebody_63858	110110	2.0708505728178	TRUE	TRUE	1.68016342974856			1.77531228090067		
chr5	78358763	78360541	NR_105014	SCAMP1-AS1	genebody_53138	1778	3.07939821025605	TRUE	TRUE	2.00631149762691			2.536456032243		
chr5	78485229	78648772	NM_005779	LHFPL2	genebody_24970	163543	1.98564079971049	TRUE	TRUE	1.54656943719151			1.42030787196436		
chr5	93583221	93594609	NM_005654	NR2F1	genebody_21706	11388	1.85107271247302	TRUE	TRUE	1.52474916446453			1.32283527395428		
chr5	98769435	98796494	NM_001012761	RGMB	genebody_49997	27059	1.8015288517348	TRUE	TRUE	1.39420481583277			1.43091496649695		
chr5	98773662	98796494	NM_001366508	RGMB	genebody_36638	22832	1.84984398012005	TRUE	TRUE	1.41826322191762			1.46136568051385		
chr5	124636914	124748824	NM_001385619	ZNF608	genebody_88612	111910	2.05346656091538	TRUE	TRUE	1.66645322054029			1.65559188499352		
chr5	124636914	124748824	NM_001385621	ZNF608	genebody_88613	111910	2.05346656091538	TRUE	TRUE	1.66645322054029			1.65559188499352		
chr5	124636914	124746639	NM_001385620	ZNF608	genebody_88610	109725	2.06738578386396	TRUE	TRUE	1.67383421032854			1.66381850438413		
chr5	124636914	124746639	NM_020747	ZNF608	genebody_88611	109725	2.06738578386396	TRUE	TRUE	1.67383421032854			1.66381850438413		
chr5	132410928	132476044	NR_161242	IRF1-AS1	genebody_80326	65116	2.25298150227782	TRUE	TRUE	1.80666241733011			1.80113845907954		
chr5	132481608	132490773	NR_149068	IRF1	genebody_77861	9165	2.19365201071222	TRUE	TRUE	1.7471826914924			1.45482224878785		
chr5	135236233	135248177	NR_037895	C5orf66-AS2	genebody_53979	11944	2.48972497778042	TRUE	TRUE	1.48471600771094			1.40849953421047		
chr5	135444213	135447348	NM_130848	DCANP1	genebody_38797	3135	2.01881155924753	TRUE	TRUE	1.3779655990129			1.56080287280138		
chr5	138465478	138469303	NM_001964	EGR1	genebody_37607	3825	3.31101191577783	TRUE	TRUE	2.14088107921061			2.42142811199843	TRUE	
chr5	139647903	139683885	NM_001317202	CXXC5	genebody_58868	35982	2.2943791867487	TRUE	TRUE	1.73706105166044			1.56690140249857		
chr5	139648348	139683882	NM_001317199	CXXC5	genebody_67662	35534	2.30261878970319	TRUE	TRUE	1.74317684161533			1.57252463631755		
chr5	139648348	139683882	NM_016463	CXXC5	genebody_77144	35534	2.30261878970319	TRUE	TRUE	1.74317684161533			1.57252463631755		
chr5	139648950	139683882	NM_001317200	CXXC5	genebody_14737	34932	2.31041171118265	TRUE	TRUE	1.74658125188992			1.57554166611885		
chr5	139648950	139683882	NM_001317203	CXXC5	genebody_59987	34932	2.31041171118265	TRUE	TRUE	1.74658125188992			1.57554166611885		
chr5	139659554	139683885	NM_001317207	CXXC5	genebody_2876	24331	2.36221947352572	TRUE	TRUE	1.74907238219257			1.66011203878042		
chr5	139659554	139683885	NM_001317206	CXXC5	genebody_41578	24331	2.36221947352572	TRUE	TRUE	1.74907238219257			1.66011203878042		
chr5	139675442	139683882	NM_001317211	CXXC5	genebody_45671	8440	2.19417165548601	TRUE	TRUE	1.56096948511438			1.63432049637613		
chr5	139675442	139683882	NM_001317208	CXXC5	genebody_67563	8440	2.19417165548601	TRUE	TRUE	1.56096948511438			1.63432049637613		
chr5	140631731	140633175	NM_000591	CD14	genebody_67290	1444	1.95384512481094	TRUE	TRUE	1.30975819226264			1.44568059751555		
chr5	141485173	141512979	NM_018928	PCDHGC4	genebody_29256	27806	2.23892699055544	TRUE	TRUE	1.26961612088891			1.46272111961628		
chr5	142310429	142325021	NM_001127496	SPRY4	genebody_45379	14592	2.12385870783724	TRUE	TRUE	1.63480865858342			1.58416378788058		
chr5	142310434	142324247	NM_001293289	SPRY4	genebody_64202	13813	2.14752822046442	TRUE	TRUE	1.64424088962521			1.59917553670424		
chr5	149730309	149855022	NM_001172698	PPARGC1B	genebody_6353	124713	2.04710310233662	TRUE	TRUE	1.46154322153498			1.46045209227037		
chr5	149730309	149855022	NM_133263	PPARGC1B	genebody_81106	124713	2.04710310233662	TRUE	TRUE	1.46154322153498			1.46045209227037		
chr5	149771939	149855022	NM_001172699	PPARGC1B	genebody_60637	83083	2.1009251748409	TRUE	TRUE	1.48063036909685			1.43813922991998		
chr5	150113838	150155845	NM_002609	PDGFRB	genebody_46049	42007	2.04864095906008	TRUE	TRUE	1.4000609661175			1.51812663617752		
chr5	150113838	150155845	NM_001355017	PDGFRB	genebody_55271	42007	2.04864095906008	TRUE	TRUE	1.4000609661175			1.51812663617752		
chr5	150166777	150184558	NM_001804	CDX1	genebody_57986	17781	2.09665121384073	TRUE	TRUE	1.67507486714691			1.52637251624229		
chr5	150475515	150485992	NR_105061	NDST1-AS1	genebody_54499	10477	2.2991188744276	TRUE	TRUE	1.8165238726024			2.03834597086519		
chr5	150497778	150558211	NM_001301063	NDST1	genebody_22734	60433	2.20108176916021	TRUE	TRUE	1.51490163626638			1.78525230264606		
chr5	150508130	150558211	NM_001543	NDST1	genebody_27123	50081	2.12036000327756	TRUE	TRUE	1.45108356288861			1.74353650956312		
chr5	150601075	150654232	NM_001166208	SYNPO	genebody_15666	53157	2.33641287701786	TRUE	TRUE	1.5703046801046			1.71550295918864		
chr5	150640659	150659207	NM_007286	SYNPO	genebody_36237	18548	2.29588063965127	TRUE	TRUE	1.56283163674024			1.78450663266543		
chr5	150640659	150654232	NM_001109974	SYNPO	genebody_65440	13573	2.33202978549959	TRUE	TRUE	1.60023128057367			1.775664583162		
chr5	151020590	151028988	NM_002084	GPX3	genebody_4928	8398	2.28078346742108	TRUE	TRUE	1.42423791687681			1.63700530037003		
chr5	151020590	151028988	NM_001329790	GPX3	genebody_30920	8398	2.28078346742108	TRUE	TRUE	1.42423791687681			1.63700530037003		
chr5	151029942	151081084	NM_001252385	TNIP1	genebody_62632	51142	2.15224396078668	TRUE	TRUE	1.57677066910463			1.81803908921751		
chr5	151029942	151065131	NM_001258455	TNIP1	genebody_7110	35189	2.04995413151905	TRUE	TRUE	1.48808615638435			1.77501934362124		
chr5	151029942	151065131	NM_001258456	TNIP1	genebody_26974	35189	2.04995413151905	TRUE	TRUE	1.48808615638435			1.77501934362124		
chr5	151029944	151087685	NM_001252390	TNIP1	genebody_6432	57741	2.15953243410672	TRUE	TRUE	1.61301606435936			1.80652694301964		
chr5	151029944	151087166	NM_001252391	TNIP1	genebody_14471	57222	2.15105398057519	TRUE	TRUE	1.60526956553834			1.80831758188645		
chr5	151029944	151087166	NM_001252392	TNIP1	genebody_32232	57222	2.15105398057519	TRUE	TRUE	1.60526956553834			1.80831758188645		
chr5	151029944	151081034	NM_001252386	TNIP1	genebody_6433	51090	2.15224396078668	TRUE	TRUE	1.57677066910463			1.81803908921751		
chr5	151029944	151081034	NM_001258454	TNIP1	genebody_41534	51090	2.15224396078668	TRUE	TRUE	1.57677066910463			1.81803908921751		
chr5	151029944	151081034	NM_006058	TNIP1	genebody_86008	51090	2.15224396078668	TRUE	TRUE	1.57677066910463			1.81803908921751		
chr5	151212133	151224350	NR_160730	LOC105378230	genebody_73538	12217	2.06347393354179	TRUE	TRUE	1.34381348270364			1.36017453941075		
chr5	157460018	157474722	NM_001172292	NIPAL4	genebody_81019	14704	2.10027002080687	TRUE	TRUE	1.35155031241368			1.29688944944893		
chr5	157477303	157575775	NM_033274	ADAM19	genebody_2727	98472	2.13937488520362	TRUE	TRUE	1.61575433044566			1.70478144146028		
chr5	172325180	172454523	NM_001308175	SH3PXD2B	genebody_31006	129343	2.22006090833973	TRUE	TRUE	1.51796482940535			1.55894584901904		
chr5	172641262	172691530	NM_001308177	NEURL1B	genebody_31143	50268	2.52081415532078	TRUE	TRUE	1.70319965996957			1.46509267445228		
chr5	172641262	172691530	NM_001308178	NEURL1B	genebody_31144	50268	2.52081415532078	TRUE	TRUE	1.70319965996957			1.46509267445228		
chr5	172641262	172691530	NM_001142651	NEURL1B	genebody_56122	50268	2.52081415532078	TRUE	TRUE	1.70319965996957			1.46509267445228		
chr5	172834250	172952682	NM_001031711	ERGIC1	genebody_54665	118432	2.32591342789777	TRUE	TRUE	1.59914899637872			1.83509318131348		
chr5	176526711	176537402	NM_014901	RNF44	genebody_37634	10691	2.03087143902549	TRUE	TRUE	1.34074636223027			1.37354944335473		
chr5	176647483	176659051	NM_001366491	TSPAN17	genebody_62220	11568	2.57218122453692	TRUE	TRUE	1.39511805238013			1.41216963341858		
chr5	177086914	177098144	NM_002011	FGFR4	genebody_5885	11230	2.61020573782647	TRUE	TRUE	1.6346732309668			1.70184777444618		
chr5	177086914	177098144	NM_213647	FGFR4	genebody_6813	11230	2.61020573782647	TRUE	TRUE	1.6346732309668			1.70184777444618		
chr5	177086914	177098144	NM_001291980	FGFR4	genebody_18329	11230	2.61020573782647	TRUE	TRUE	1.6346732309668			1.70184777444618		
chr5	177086914	177098144	NM_001354984	FGFR4	genebody_29278	11230	2.61020573782647	TRUE	TRUE	1.6346732309668			1.70184777444618		
chr5	177089549	177098142	NM_022963	FGFR4	genebody_74640	8593	2.74189223543598	TRUE	TRUE	1.61399645120652			1.87925365500513		
chr5	177301189	177303744	NR_109789	RAB24	genebody_54943	2555	2.04872699196769	TRUE	TRUE	1.33926659458488			1.62736157192431		
chr5	177357923	177372596	NM_006480	RGS14	genebody_86392	14673	2.13538717268759	TRUE	TRUE	1.46826470136259			1.44928039695635		
chr5	177426675	177442891	NM_001004106	GRK6	genebody_41925	16216	2.03324956899646	TRUE	TRUE	1.43277633496311			1.36914015530288		
chr5	177426675	177441353	NM_001004105	GRK6	genebody_63984	14678	1.98682218557982	TRUE	TRUE	1.44901068781334			1.38003201611956		
chr5	177426685	177442849	NM_002082	GRK6	genebody_4932	16164	2.03202877223313	TRUE	TRUE	1.42955541478062			1.36976181594428		
chr5	177456609	177473634	NM_001363541	DBN1	genebody_87136	17025	2.25247258106011	TRUE	TRUE	1.3818007009625			1.35338699632839		
chr5	177456609	177473634	NM_001364151	DBN1	genebody_87137	17025	2.25247258106011	TRUE	TRUE	1.3818007009625			1.35338699632839		
chr5	177456612	177472870	NM_080881	DBN1	genebody_77743	16258	2.26842920824588	TRUE	TRUE	1.38663647499086			1.35830848220289		
chr5	179150674	179345461	NM_021599	ADAMTS2	genebody_42520	194787	2.06387238005703	TRUE	TRUE	1.21842735757302			1.35801013166991		
chr5	179595903	179603741	NR_110560	RUFY1-AS1	genebody_62545	7838	2.26344719059112	TRUE	TRUE	1.40911098967664			1.65645531762968		
chr5	179698426	179731638	NM_001363994	CANX	genebody_61442	33212	1.82830965640466			1.70055569868838			2.06438027703088	TRUE	TRUE
chr5	179698786	179731638	NM_001363996	CANX	genebody_5000	32852	1.84929913452932			1.70790555493722			2.07921646446214	TRUE	TRUE
chr5	179698928	179731638	NM_001363995	CANX	genebody_21238	32710	1.84929913452932			1.70790555493722			2.07921646446214	TRUE	TRUE
chr5	179698928	179731638	NM_001363998	CANX	genebody_29583	32710	1.84929913452932			1.70790555493722			2.07921646446214	TRUE	TRUE
chr5	179698928	179731638	NR_157048	CANX	genebody_32262	32710	1.84929913452932			1.70790555493722			2.07921646446214	TRUE	TRUE
