chr	start	end	geneID	geneSymbol	symbol	LTMeanCnt	LTCountValid	LTadjPval	enrichSig	SigPeakValue	ovSig
chr10	14518556	14572189	NM_001282703	FAM107B	genebody_81523	2.17164449698479	151	0	TRUE		
chr14	103556550	103562320	NM_004873	BAG5	genebody_81535	2.05507967478231	18	0	TRUE		
chr6	167827634	167972020	NM_001291964	AFDN	genebody_8154					4.07457486981544	TRUE
chr6	167827634	167972020	NM_001291964	AFDN	genebody_8154					4.07457486981544	TRUE
chr16	11547721	11586373	NM_004862	LITAF	genebody_81545	2.50429663529561	162	0	TRUE	4.3269134341419	TRUE
chr17	59619894	59696956	NM_004859	CLTC	genebody_81547					4.22330709171394	TRUE
chr12	40224996	40369284	NM_198578	LRRK2	genebody_81572					3.98953026272334	TRUE
chr15	38252835	38357249	NM_152594	SPRED1	genebody_81591					3.61706176274956	TRUE
chr9	15170843	15307360	NM_152574	TTC39B	genebody_81610					4.2166591656503	TRUE
chr2	48314681	48379295	NR_164686	FOXN2	genebody_81627					4.22174169290952	TRUE
chr2	48314681	48379295	NR_164686	FOXN2	genebody_81627					4.22174169290952	TRUE
chr2	48314681	48379295	NR_164691	FOXN2	genebody_81628					4.22174169290952	TRUE
chr2	48314681	48379295	NR_164691	FOXN2	genebody_81628					4.22174169290952	TRUE
chr2	207529961	207605988	NM_134442	CREB1	genebody_81642					4.98370029378365	TRUE
chr2	207529961	207605988	NM_134442	CREB1	genebody_81642					4.98370029378365	TRUE
chr4	2843856	2930075	NM_176801	ADD1	genebody_81708					4.40787081196455	TRUE
chr12	111452213	111599676	NR_132311	ATXN2	genebody_81783					4.74099933678127	TRUE
chr12	111452213	111599676	NR_132311	ATXN2	genebody_81783					4.74099933678127	TRUE
chr8	47260877	47736001	NM_001352936	SPIDR	genebody_8179					4.63837034948226	TRUE
chr13	50082168	50528643	NR_109974	DLEU1	genebody_81818					4.37454991773236	TRUE
chr13	50082168	50528643	NR_109974	DLEU1	genebody_81818					4.37454991773236	TRUE
chr1	120723938	120793889	NR_157049	NOTCH2NLR	genebody_81819					3.24523193821164	TRUE
chr1	120723938	120793889	NR_157049	NOTCH2NLR	genebody_81819					3.24523193821164	TRUE
chr7	130944159	131109916	NR_109853	LINC-PINT	genebody_81821					6.36069497046267	TRUE
chr7	130944159	131109916	NR_109853	LINC-PINT	genebody_81821					6.36069497046267	TRUE
chr7	130944159	131109916	NR_109852	LINC-PINT	genebody_81822					6.36069497046267	TRUE
chr7	130944159	131109916	NR_109852	LINC-PINT	genebody_81822					6.36069497046267	TRUE
chr4	88007634	88077777	NR_156488	PKD2	genebody_81824					3.35639628241735	TRUE
chr19	11164269	11197545	NM_001136191	KANK2	genebody_8192	2.05432611156563	89	0	TRUE		
chr1	40374632	40423326	NM_001198978	SMAP2	genebody_8194					4.32805284310724	TRUE
chr6	154387514	154510685	NM_173515	CNKSR3	genebody_81944	1.94436246328726	265	0	TRUE		
chr5	55424841	55535078	NM_176895	PLPP1	genebody_81996					3.0545289794912	TRUE
chr19	10654345	10685765	NM_153464	ILF3	genebody_82029					5.71358749524826	TRUE
chr19	10654345	10685765	NM_153464	ILF3	genebody_82029					5.71358749524826	TRUE
chr17	5282283	5386339	NM_001291581	RABEP1	genebody_8209					4.40203347925956	TRUE
chr10	26746595	26861087	NR_145410	ABI1	genebody_82099					4.60708381363868	TRUE
chr22	32507819	33006821	NM_133633	SYN3	genebody_82210					4.50304194979056	TRUE
chr14	67819778	68478093	NM_133510	RAD51B	genebody_82214					3.50929543832547	TRUE
chr14	67819778	68478093	NM_133510	RAD51B	genebody_82214					3.50929543832547	TRUE
chr14	67819778	68596025	NM_133509	RAD51B	genebody_82215					3.50929543832547	TRUE
chr14	67819778	68596025	NM_133509	RAD51B	genebody_82215					3.50929543832547	TRUE
chr6	106184476	106316266	NR_104403	ATG5	genebody_82255					3.79652609446181	TRUE
chr6	106184476	106316266	NR_104402	ATG5	genebody_82257					3.79652609446181	TRUE
chr11	63681499	63759870	NR_049751	RTN3	genebody_82317					4.30617955851439	TRUE
chr11	63681499	63759870	NR_049750	RTN3	genebody_82318					4.30617955851439	TRUE
chr2	207529961	207605988	NM_001371426	CREB1	genebody_82341					4.98370029378365	TRUE
chr2	207529961	207605988	NM_001371426	CREB1	genebody_82341					4.98370029378365	TRUE
chr2	207529961	207605988	NM_001371427	CREB1	genebody_82342					4.98370029378365	TRUE
chr2	207529961	207605988	NM_001371427	CREB1	genebody_82342					4.98370029378365	TRUE
chr21	33543037	33577480	NM_138927	SON	genebody_82447					4.49512913888505	TRUE
chr22	21769029	21867680	NM_138957	MAPK1	genebody_82450	1.87597355127023	202	0	TRUE	5.08475598657432	TRUE
chr22	21769029	21867680	NM_138957	MAPK1	genebody_82450	1.87597355127023	202	0	TRUE	5.08475598657432	TRUE
chr17	82242666	82273700	NM_139062	CSNK1D	genebody_82455	2.24176231505665	80	0	TRUE	5.60486672875103	TRUE
chr17	82242666	82273700	NM_139062	CSNK1D	genebody_82455	2.24176231505665	80	0	TRUE	5.60486672875103	TRUE
chr17	57256522	57684689	NM_138962	MSI2	genebody_82461					3.75763769256376	TRUE
chr17	42313323	42388442	NM_139276	STAT3	genebody_82467	2.05556498000909	204	0	TRUE	3.18578317009515	TRUE
chr11	95066876	95071224	NM_032102	SRSF8	genebody_8247					4.0263762497674	TRUE
chr7	74174355	74197096	NM_031992	EIF4H	genebody_8248					5.02573714871183	TRUE
chr15	99251480	99390729	NM_144598	LRRC28	genebody_82484					3.84000591280447	TRUE
chr15	99251480	99390729	NM_144598	LRRC28	genebody_82484					3.84000591280447	TRUE
chr17	17505562	17591708	NM_148172	PEMT	genebody_82504					4.69596971092799	TRUE
chr10	80454309	80522630	NM_001128309	TSPAN14	genebody_82516	1.88618437255117	139	0	TRUE	5.46380038020019	TRUE
chr5	14664717	14699850	NM_138348	OTULIN	genebody_82552					3.41908908152223	TRUE
chr12	111931282	112013219	NM_138341	TMEM116	genebody_82560					4.35427874443056	TRUE
chr10	50305600	50623956	NM_147156	SGMS1	genebody_82595					3.88015245323441	TRUE
chr9	109780197	110172511	NM_147150	PALM2AKAP2	genebody_82597					4.08843089216767	TRUE
chr9	109780197	110172511	NM_147150	PALM2AKAP2	genebody_82597					4.08843089216767	TRUE
chr20	3889801	3929882	NM_153640	PANK2	genebody_82623					5.01231158105912	TRUE
chr20	3889801	3929882	NM_153640	PANK2	genebody_82623					5.01231158105912	TRUE
chr19	11164269	11197545	NM_001379558	KANK2	genebody_8263	2.05432611156563	89	0	TRUE		
chr10	12349546	12835545	NM_153498	CAMK1D	genebody_82647					4.57608139286337	TRUE
chr10	12349546	12835545	NM_153498	CAMK1D	genebody_82647					4.57608139286337	TRUE
chr17	27294113	27315926	NR_145520	WSB1	genebody_82730					4.35340695782366	TRUE
chr12	128793193	128823958	NM_145648	SLC15A4	genebody_82744	2.12077888268124	76	0	TRUE	4.85296950126225	TRUE
chr9	136006536	136095289	NM_144653	NACC2	genebody_82757					5.78289688479504	TRUE
chr9	136006536	136095289	NM_144653	NACC2	genebody_82757					5.78289688479504	TRUE
chr4	113451031	113761927	NM_172127	CAMK2D	genebody_82777					3.78177633922844	TRUE
chr4	113451031	113761927	NM_172127	CAMK2D	genebody_82777					3.78177633922844	TRUE
chr4	113451031	113761927	NM_172127	CAMK2D	genebody_82777					3.78177633922844	TRUE
chr4	113451031	113761927	NM_172127	CAMK2D	genebody_82777					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172115	CAMK2D	genebody_82778					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172115	CAMK2D	genebody_82778					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172115	CAMK2D	genebody_82778					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172115	CAMK2D	genebody_82778					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172114	CAMK2D	genebody_82779					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172114	CAMK2D	genebody_82779					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172114	CAMK2D	genebody_82779					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172114	CAMK2D	genebody_82779					3.78177633922844	TRUE
chr17	57257018	57633183	NM_170721	MSI2	genebody_82808					3.75763769256376	TRUE
chr21	38272419	38301824	NM_170737	KCNJ15	genebody_82833					4.39769619714417	TRUE
chr21	38256990	38307357	NM_170736	KCNJ15	genebody_82834					4.39769619714417	TRUE
chr19	8364154	8374370	NR_104213	ANGPTL4	genebody_82844	2.09357935782432	25	0	TRUE		
chr3	139357405	139389647	NM_004766	COPB2	genebody_8285					4.06947880979694	TRUE
chr4	113451031	113761738	NM_172128	CAMK2D	genebody_82881					3.78177633922844	TRUE
chr4	113451031	113761738	NM_172128	CAMK2D	genebody_82881					3.78177633922844	TRUE
chr4	113451031	113761738	NM_172128	CAMK2D	genebody_82881					3.78177633922844	TRUE
chr4	113451031	113761738	NM_172128	CAMK2D	genebody_82881					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172129	CAMK2D	genebody_82882					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172129	CAMK2D	genebody_82882					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172129	CAMK2D	genebody_82882					3.78177633922844	TRUE
chr4	113457187	113761927	NM_172129	CAMK2D	genebody_82882					3.78177633922844	TRUE
chr5	69560190	69595214	NR_164749	GTF2H2C	genebody_82914					4.03158215094309	TRUE
chr5	69560190	69595214	NR_164750	GTF2H2C	genebody_82915					4.03158215094309	TRUE
chr5	69560190	69595214	NR_164751	GTF2H2C	genebody_82916					4.03158215094309	TRUE
chr5	69560190	69595214	NR_164752	GTF2H2C	genebody_82917					4.03158215094309	TRUE
chr5	70415337	70450348	NR_164749	GTF2H2C	genebody_82926					4.12041832308841	TRUE
chr5	70415337	70450348	NR_164750	GTF2H2C	genebody_82927					4.12041832308841	TRUE
chr5	70415337	70450348	NR_164751	GTF2H2C	genebody_82928					4.12041832308841	TRUE
chr5	70415337	70450348	NR_164752	GTF2H2C	genebody_82929					4.12041832308841	TRUE
chr5_GL339449v2_alt	343138	378166	NR_164749	GTF2H2C	genebody_82938					4.11810065871355	TRUE
chr5_GL339449v2_alt	343138	378166	NR_164750	GTF2H2C	genebody_82939					4.11810065871355	TRUE
chr5_GL339449v2_alt	343138	378166	NR_164751	GTF2H2C	genebody_82940					4.11810065871355	TRUE
chr5_GL339449v2_alt	343138	378166	NR_164752	GTF2H2C	genebody_82941					4.11810065871355	TRUE
chr4	40810026	41214542	NM_173075	APBB2	genebody_82943					3.54944278680007	TRUE
chr4	40810026	41214542	NM_173075	APBB2	genebody_82943					3.54944278680007	TRUE
chr4	40810026	41214542	NM_173075	APBB2	genebody_82943					3.54944278680007	TRUE
chr5_GL339449v2_alt	962964	997952	NR_164749	GTF2H2C	genebody_82947					4.06367525012759	TRUE
chr5_GL339449v2_alt	962964	997952	NR_164750	GTF2H2C	genebody_82948					4.06367525012759	TRUE
chr5_GL339449v2_alt	962964	997952	NR_164751	GTF2H2C	genebody_82949					4.06367525012759	TRUE
chr5_GL339449v2_alt	962964	997952	NR_164752	GTF2H2C	genebody_82950					4.06367525012759	TRUE
chr1	178094103	178478850	NM_170692	RASAL2	genebody_82955					4.33009411558724	TRUE
chr5_KI270897v1_alt	581058	616085	NR_164749	GTF2H2C	genebody_82958					3.59461090097691	TRUE
chr5_KI270897v1_alt	581058	616085	NR_164750	GTF2H2C	genebody_82959					3.59461090097691	TRUE
chr5_KI270897v1_alt	581058	616085	NR_164751	GTF2H2C	genebody_82960					3.59461090097691	TRUE
chr5_KI270897v1_alt	581058	616085	NR_164752	GTF2H2C	genebody_82961					3.59461090097691	TRUE
chr16	69565965	69704654	NM_173214	NFAT5	genebody_82988					4.63962119541377	TRUE
chr17	27294113	27315926	NM_134265	WSB1	genebody_82990					4.35340695782366	TRUE
chr1	170532165	170553834	NM_152281	GORAB	genebody_83000					4.47275410187732	TRUE
chr5	177133078	177300213	NM_172349	NSD1	genebody_83039					4.10711602149885	TRUE
chr9	112217714	112333619	NM_001244896	PTBP3	genebody_8308					3.1921589432126	TRUE
chr4	24806116	24980204	NM_173463	CCDC149	genebody_83080					3.44003635180987	TRUE
chr10	72216011	72235860	NM_173473	ANAPC16	genebody_83082	1.90131887333983	41	0	TRUE		
chr1	203795622	203854124	NM_001376350	ZC3H11A	genebody_83147					4.02863968963368	TRUE
chr16	15037857	15056074	NM_173474	NTAN1	genebody_83175					5.03262109258811	TRUE
chr16	69565965	69695690	NM_173215	NFAT5	genebody_83188					4.63962119541377	TRUE
chr3	47016407	47164113	NR_146158	SETD2	genebody_83198					3.09740164903382	TRUE
chr9	6757972	7175648	NR_148680	KDM4C	genebody_83217					3.64844400837829	TRUE
chr9	6757972	7175648	NR_148680	KDM4C	genebody_83217					3.64844400837829	TRUE
chr9	6757972	7175648	NR_148679	KDM4C	genebody_83218					3.64844400837829	TRUE
chr9	6757972	7175648	NR_148679	KDM4C	genebody_83218					3.64844400837829	TRUE
chr9	6757972	7175648	NR_148678	KDM4C	genebody_83219					3.64844400837829	TRUE
chr9	6757972	7175648	NR_148678	KDM4C	genebody_83219					3.64844400837829	TRUE
chr10	75647508	76557376	NR_131178	LRMDA	genebody_8322					3.03511139142271	TRUE
chr9	6757972	7175648	NR_148677	KDM4C	genebody_83220					3.64844400837829	TRUE
chr9	6757972	7175648	NR_148677	KDM4C	genebody_83220					3.64844400837829	TRUE
chr2	9206811	9405678	NM_003887	ASAP2	genebody_8329					6.01051925303871	TRUE
chr16	7332844	7713340	NM_145892	RBFOX1	genebody_83302					3.92597825867636	TRUE
chr16	7332844	7713340	NM_145891	RBFOX1	genebody_83304					3.92597825867636	TRUE
chr16	7332844	7713340	NM_145893	RBFOX1	genebody_83308					3.92597825867636	TRUE
chr7	100049773	100065040	NM_145914	ZSCAN21	genebody_83320	1.96606166864143	32	0	TRUE		
chr6	111555380	111605878	NM_147200	TRAF3IP2	genebody_83338					4.36502688579117	TRUE
chr6	111555380	111605878	NM_147686	TRAF3IP2	genebody_83339					4.36502688579117	TRUE
chr3	72996810	73069198	NM_174907	PPP4R2	genebody_83387					4.48559685122734	TRUE
chr3	72996810	73069198	NM_174907	PPP4R2	genebody_83387					4.48559685122734	TRUE
chr4	139057224	139177218	NM_001371337	ELF2	genebody_8345					5.30828834374565	TRUE
chr4	139057224	139177218	NM_001371338	ELF2	genebody_8346					5.30828834374565	TRUE
chr19	50476506	50490871	NM_175063	EMC10	genebody_83471	1.75253487413314	32	0	TRUE		
chr7	27830579	28180795	NM_175061	JAZF1	genebody_83473					4.13844471477503	TRUE
chr15	58988145	59097419	NM_001270530	RNF111	genebody_835					4.26868930258651	TRUE
chr5	176905004	177006794	NR_146150	UIMC1	genebody_83539					4.04705540175925	TRUE
chr5	176905004	177006794	NR_146149	UIMC1	genebody_83540					4.04705540175925	TRUE
chr9	120942251	120952831	NR_148450	C5-OT1	genebody_83574					4.01778576196905	TRUE
chr15	58987662	59097419	NM_001270529	RNF111	genebody_836					4.26868930258651	TRUE
chr8	140657899	141001282	NR_148039	PTK2	genebody_83609					5.26928588686084	TRUE
chr8	140657899	141001282	NR_148038	PTK2	genebody_83610					5.26928588686084	TRUE
chr8	140657899	141001282	NR_148037	PTK2	genebody_83611					5.26928588686084	TRUE
chr8	140657899	141001282	NR_148036	PTK2	genebody_83612					5.26928588686084	TRUE
chr2	25377242	25673647	NR_147180	DTNB	genebody_83675					4.21654933173431	TRUE
chr12	752922	911452	NM_213655	WNK1	genebody_8369					5.5916750174253	TRUE
chr12	27524205	27695564	NM_177444	PPFIBP1	genebody_83726					4.15563647243664	TRUE
chr12	27524205	27695564	NM_177444	PPFIBP1	genebody_83726					4.15563647243664	TRUE
chr12	1691069	1788673	NM_001375365	ADIPOR2	genebody_83756					3.89599483719963	TRUE
chr12	1691069	1788673	NM_001375364	ADIPOR2	genebody_83758					3.89599483719963	TRUE
chr12	1691069	1788673	NM_001375363	ADIPOR2	genebody_83760					3.89599483719963	TRUE
chr18	54717856	54895516	NM_001375327	RAB27B	genebody_83788					3.03412149811939	TRUE
chr1	20740265	20786652	NM_001376787	HP1BP3	genebody_8382					3.81519333433083	TRUE
chr17	62478823	62615480	NM_001375273	TLK2	genebody_83820					4.51036571277769	TRUE
chr17	62478823	62615480	NM_001375272	TLK2	genebody_83821					4.51036571277769	TRUE
chr17	62477810	62615480	NM_001375271	TLK2	genebody_83822					4.51036571277769	TRUE
chr17	62478823	62615480	NM_001375270	TLK2	genebody_83823					4.51036571277769	TRUE
chr17	62479443	62615480	NM_001375269	TLK2	genebody_83824					4.51036571277769	TRUE
chr18	57646425	57803315	NM_001374386	ATP8B1	genebody_83869					3.95729876788344	TRUE
chr18	57646425	57803315	NM_001374386	ATP8B1	genebody_83869					3.95729876788344	TRUE
chr18	57646425	57803315	NM_001374386	ATP8B1	genebody_83869					3.95729876788344	TRUE
chr18	57646425	57803315	NM_001374385	ATP8B1	genebody_83870					3.95729876788344	TRUE
chr18	57646425	57803315	NM_001374385	ATP8B1	genebody_83870					3.95729876788344	TRUE
chr18	57646425	57803315	NM_001374385	ATP8B1	genebody_83870					3.95729876788344	TRUE
chr3	177019343	177197482	NM_001374330	TBL1XR1	genebody_83887	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374330	TBL1XR1	genebody_83887	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374330	TBL1XR1	genebody_83887	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374330	TBL1XR1	genebody_83887	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374330	TBL1XR1	genebody_83887	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374330	TBL1XR1	genebody_83887	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374330	TBL1XR1	genebody_83887	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374330	TBL1XR1	genebody_83887	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374330	TBL1XR1	genebody_83887	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374329	TBL1XR1	genebody_83888	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374329	TBL1XR1	genebody_83888	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374329	TBL1XR1	genebody_83888	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374329	TBL1XR1	genebody_83888	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374329	TBL1XR1	genebody_83888	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374329	TBL1XR1	genebody_83888	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374329	TBL1XR1	genebody_83888	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374329	TBL1XR1	genebody_83888	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374329	TBL1XR1	genebody_83888	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374328	TBL1XR1	genebody_83889	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374328	TBL1XR1	genebody_83889	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374328	TBL1XR1	genebody_83889	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374328	TBL1XR1	genebody_83889	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374328	TBL1XR1	genebody_83889	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374328	TBL1XR1	genebody_83889	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374328	TBL1XR1	genebody_83889	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374328	TBL1XR1	genebody_83889	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177196478	NM_001374328	TBL1XR1	genebody_83889	2.16965503955626	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374327	TBL1XR1	genebody_83890	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374327	TBL1XR1	genebody_83890	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374327	TBL1XR1	genebody_83890	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374327	TBL1XR1	genebody_83890	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374327	TBL1XR1	genebody_83890	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374327	TBL1XR1	genebody_83890	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374327	TBL1XR1	genebody_83890	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374327	TBL1XR1	genebody_83890	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_001374327	TBL1XR1	genebody_83890	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr2	47806919	47905338	NM_001374325	FBXO11	genebody_83892					4.71548445602532	TRUE
